absolute_magnitude,est_dia_in_m_max,epoch_date_close_approach,relative_velocity_km_per_sec,miss_dist._astronomical,orbit_id,orbit_uncertainity,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,inclination,asc_node_longitude,orbital_period,perihelion_distance,perihelion_arg,mean_anomaly,hazardous
24.821,64.5416373494,953107200000,5.4751599333,0.0776734604,9,6,0.03864,5.69,2458000.5,0.1277041003277917,6.61689040094888,17.74718252413387,413.6122444432071,0.9476772850443632,82.37875738472366,214.1831525200857,0
21.0,375.0075217981,837414000000,16.3361889767,0.2516497905,22,0,0.112305,5.316,2458000.5,0.1224386896716886,28.94759776946955,118.5788098439422,454.5672486615737,1.015337931877568,72.05834114507975,70.1683195431728,0
23.314,129.1932961812,1434956400000,11.9477236538,0.2097335447,4,7,0.00491233,4.251,2458000.5,0.3711828811694904,5.250208398187476,124.1850493893831,750.3398098985554,1.016164607065979,190.5220196667347,13.16113649434463,0
20.7,430.566244241,1444287600000,12.0548314996,0.2214553411,8,6,0.15563,4.501,2458000.5,0.5131027069189621,9.39247696675918,55.88457320051518,632.2690441535882,0.7019502855453299,10.14033795008784,18.45977883936279,0
23.9,98.6370281305,858412800000,12.6199504205,0.3837293088,10,5,0.0374399,6.665,2458000.5,0.3353665037476037,6.509020010479984,249.5755155843497,302.9899446268817,0.5867711478986043,247.2206887995225,265.2076770293528,0
21.6,284.4722965033,1308121200000,13.564860903,0.0119147738,21,2,0.00251047,5.554,2458000.5,0.2874280763549985,20.89704919754873,83.47681389781685,421.2193488056898,0.7836135977544068,270.6143290704337,84.03931474282277,1
20.616,447.5483690065,802594800000,17.4813559273,0.3236887064,5,5,0.317486,5.612,2458000.5,0.4054789391223797,29.97955176309085,280.3174924693282,400.0933971167236,0.6317460700053416,202.1321893156033,194.9409036905404,0
20.0,594.3468684194,840092400000,6.7621494389,0.4619226369,45,0,0.0620336,4.648,2458000.5,0.2808904405078158,10.27271325075863,6.009984844674355,618.7923100210946,1.021941532204656,220.0319072667421,227.5825279455968,0
20.0,594.3468684194,1345014000000,20.4416442907,0.2831772519,24,1,0.035022,4.312,2458000.5,0.4655482808720745,11.909113937221,349.7730505523919,701.4196249432101,0.8257111243622218,53.16448357853943,203.3396114113836,1
20.9,392.6810818086,1341730800000,13.279547412,0.1019892316,32,1,0.0271048,3.112,2458000.5,0.6269365801468944,4.627261809449881,237.5455638021854,1511.493367699295,0.9615854421367206,6.309558055346209,96.39149821954786,1
21.5,297.8790627982,940575600000,9.9963232067,0.0472189242,16,0,0.0146615,3.782,2458000.5,0.5046377834864857,3.600500046663705,50.72973308650449,955.3618775260076,0.9403781543012484,18.03011211459189,288.2193695349554,1
23.9,98.6370281305,1363330800000,6.629864466,0.1164941087,7,8,0.0945656,3.359,2456359.5,0.5344394518709776,4.264220873099355,341.7766316448489,1301.921747984809,1.086343426441169,181.7514802566665,359.9179905780591,0
24.7,68.2401509401,1449561600000,7.2228230538,0.1555872724,4,8,0.154374,4.382,2457363.5,0.266255703740422,13.30798062891269,73.27717857978085,704.5764223438533,1.137010628545701,10.22810481529254,354.4777808007844,0
21.0,375.0075217981,1087887600000,13.7070448165,0.1473014228,17,1,0.124842,5.12,2458000.5,0.4198451986818105,15.64489471220682,63.99041388865624,490.5301562122642,0.7061908408898566,307.435270708208,246.5370111432637,0
26.2,34.201092472,1383897600000,16.6100065902,0.0085694678,7,7,0.00202889,4.038,2458000.5,0.5740538833194779,3.529200945506969,227.6626330374792,790.1155392350665,0.7124418904491128,101.4313021862459,297.2916208548381,0
20.1,567.5968528656,1090479600000,8.5899790094,0.2301346649,77,0,0.0454035,5.476,2458000.5,0.3660078747798312,2.679506950145568,163.6848804607214,438.0613544534804,0.7156624102414193,188.1255033425081,309.8124370705953,1
20.9,392.6810818086,1341730800000,14.3524465577,0.1672596699,36,0,0.002686,5.645,2458000.5,0.1813074742198211,22.31610577352589,282.6096056123453,410.1573593775723,0.8844817573354675,109.6056454321734,136.6895380206257,1
20.3,517.6544821978,930034800000,19.7651086698,0.3910428411,41,0,0.0343186,6.918,2457600.5,0.3138109672334449,6.195929677948871,259.4271794188552,283.7390978006489,0.5798615030500943,162.7105668266063,274.7885523218287,1
27.4,19.6806745089,1224054000000,7.8587781759,0.237450386,7,6,0.0034944,6.063,2458000.5,0.2793780849302993,1.619224650857182,255.2330250849039,363.1592142120169,0.7178602282417189,83.61802548803247,334.1003631775795,0
22.4,196.8067450894,1048320000000,14.4206870471,0.0093019692,22,1,0.00341163,7.733,2458000.5,0.5820928669232597,6.604606154991182,359.2873158856723,227.8312397941655,0.3050865171510333,29.56892377631691,160.6090400444316,0
18.8,1032.8564805039,1216710000000,28.0971772626,0.407960596,20,1,0.35414,4.036,2458000.5,0.5950583803938772,35.20072454484011,334.5304616137541,718.3028451205977,0.6356214168350331,19.30872544001352,218.5237947973159,0
18.4,1241.766612574,1176620400000,17.9284615171,0.2782924023,33,1,0.03814,8.751,2458000.5,0.5311980211575074,18.94493054984403,37.03187445787724,184.9187855050641,0.2977907292345986,352.9927365644639,315.5396229787827,1
19.9,622.3575733667,795859200000,16.5382492667,0.3724623296,48,0,0.00632801,5.118,2458000.5,0.2001586683140727,23.76674096359197,157.1413506175398,495.2579002937377,0.9798490275727472,9.6180260171084,196.5243824380092,1
18.4,1241.766612574,1323936000000,16.5423200362,0.4807462405,49,0,0.346206,4.1,2458000.5,0.2773845751715793,26.49635375099378,284.8644291983322,783.6423978652319,1.202043616243161,114.8148493137705,254.0637761339534,0
22.7,171.4115092306,1093158000000,4.9834501049,0.3049133129,12,1,0.300639,4.965,2458000.5,0.02793750947401575,7.265658888228114,150.2649292379566,548.1311897860478,1.274143209101567,278.9705054663746,149.8225378545859,0
24.377,79.184463535,1200384000000,8.8455750418,0.1551223158,9,7,0.00794174,4.842,2458000.5,0.4122402109513876,10.0709236873832,260.8993102030493,554.6932929178331,0.7765501885265479,284.0651899590925,88.98118424963137,0
21.0,375.0075217981,800521200000,24.7182552115,0.3425756907,18,2,0.00215466,4.092,2458000.5,0.5332462604352894,7.502275135786705,74.49124208498932,776.7516457501827,0.7718690780629323,250.7422433155759,153.2259944718528,1
18.2,1361.5700153859,1360310400000,2.0462184209,0.2444873574,115,0,0.170564,4.078,2458000.5,0.3371993778096648,1.992348531290699,311.7872558116018,838.4301343596806,1.153352006664614,171.0076160888621,8.115888384639746,0
24.4,78.3501764334,1227340800000,10.6129274065,0.0146493386,16,8,0.0108651,3.825,2454779.5,0.524876129722199,3.576146723502879,229.1250870931608,919.4877723613876,0.8792354784855813,237.4916965747519,341.3237959304237,0
20.1,567.5968528656,1448179200000,18.0716800504,0.2412337227,20,6,0.00298172,2.781,2458000.5,0.7159933156724793,12.77748029366168,351.8912822797103,1869.097551027204,0.8433689143632642,128.946675137289,118.2337766543184,1
27.5,18.7948982439,1257667200000,5.1158212779,0.1772972704,7,1,0.0156394,6.053,2458000.5,0.184214654871776,7.640727040154666,256.6239943844131,365.7273750874498,0.816485721038098,283.5741142375506,182.4117522911526,0
18.9,986.3702813054,1042617600000,22.554767577,0.1304304922,54,0,0.0497275,4.44,2458000.5,0.7197162846500615,21.15590087306011,126.2246413071936,591.5953511267979,0.3865586680629028,234.7601760082631,43.6983498847645,1
27.3,20.6081961232,1337670000000,6.0034212156,0.0177298441,4,9,0.0147965,4.947,2456074.5,0.2508438669684372,6.162232748438127,245.9962958681547,545.5556549634409,0.978887454425276,316.3482079454744,26.10442334089833,0
24.5,74.8238376074,1016784000000,7.2972643899,0.0792610177,16,6,0.025664,6.113,2458000.5,0.05733700568269794,11.63229032649051,357.789502255069,359.3413129382192,0.9324572731363344,306.666110975172,141.9998843908474,0
21.8,259.4418179074,1020841200000,17.7998516832,0.0772801716,11,7,0.0372144,4.778,2458000.5,0.4730382984853589,25.92223659800189,54.551222508197,545.1715960620364,0.688233141325897,79.98641274998222,136.6154475545765,1
18.8,1032.8564805039,1187766000000,21.7434351483,0.4901832892,17,2,0.188015,3.893,2458000.5,0.7095289775820923,13.73554529381769,83.08101312693539,787.4363561964757,0.4847459289529001,203.7191637261352,243.1073614206617,0
22.7,171.4115092306,1412751600000,5.9325676426,0.2324847575,30,2,0.0225892,5.939,2457600.5,0.2256541517711718,3.372984385756933,49.95679112080558,379.1601988695417,0.7938732794365769,117.0152338045779,126.1941729030883,0
22.1,225.9643771094,1416643200000,23.039026752,0.4784254841,19,1,0.095436,6.55,2458000.5,0.2448179992803084,35.31551686752507,195.1507089091169,302.6094840051001,0.6661535843704764,187.9551444288656,142.1815302614337,0
19.3,820.4270648822,1218178800000,15.1445590348,0.1866093296,14,4,0.142426,3.862,2458000.5,0.6271351792262272,9.442336561804572,52.16867639043816,847.0439291449493,0.6532655383055554,341.7716965677623,307.1821770366373,0
19.8,651.6883821679,795859200000,14.6506071817,0.49345027,80,0,0.00864628,5.679,2458000.5,0.6596701710312648,1.660280612530236,211.1661458545495,386.8704956796536,0.3536265012455829,111.2704877710451,339.0708464948791,1
23.2,136.1570015386,1092553200000,15.6369205192,0.2807910191,8,7,0.00408893,5.631,2458000.5,0.1261761733378421,21.11544221262806,154.28769653,414.2041932618648,0.9502428097043476,244.2151972604441,143.6078540697578,0
20.9,392.6810818086,1383897600000,1.8754846252,0.2474464228,40,4,0.241171,3.832,2458000.5,0.3610800568936051,2.628796007418694,217.3455633886079,978.2648222498186,1.232211102729587,186.2745686127095,155.9714151406086,0
22.3,206.0819612321,955177200000,7.4155548065,0.3241922929,23,1,0.0252137,5.794,2458000.5,0.2751237856457976,3.261041016446758,277.1279910868792,396.0836231738143,0.765108139369823,124.5015349305658,165.6031182485302,0
25.3,51.7654482198,1063609200000,15.5588978643,0.3358295102,10,5,0.0253681,6.137,2458000.5,0.173857865733201,2.636233376223132,193.7175231129747,357.2211149896775,0.8139803149372877,38.43986871183503,180.5697455617913,0
21.5,297.8790627982,1470639600000,14.7544890103,0.1208084599,21,2,0.0266238,5.786,2458000.5,0.09500120835969413,29.92221234429334,136.7628698018643,385.9737234794006,0.9389033193711358,39.29024990295736,142.2647525872501,1
23.0,149.2931834393,873702000000,16.118070404,0.1175412554,10,6,0.0439429,7.014,2458000.5,0.5694000469726017,21.98842648421686,170.128530929548,266.9993691112638,0.3494206095460209,29.10615943808801,224.6988564299537,0
22.1,225.9643771094,800521200000,15.7970850712,0.1834604628,18,0,0.0549144,5.293,2458000.5,0.1538369907726766,31.0424516089619,49.31999676585112,455.0492405086502,0.9797020432957112,246.8332902517551,267.2300401028926,0
20.3,517.6544821978,1298361600000,14.2507452369,0.4561929086,31,2,0.00596999,5.737,2458000.5,0.565583517389498,20.53373299942401,162.3512932585785,382.0934355103726,0.4476656049198451,122.1924535686936,355.5448414763179,1
23.8,103.2856480504,1457424000000,11.3727802045,0.1448403026,9,7,0.120505,5.083,2458000.5,0.2171605232055287,21.37935283700554,174.6887007625778,504.4677474681551,0.970873626305939,282.1900041083297,80.54766183515913,0
27.0,23.6613750114,888134400000,9.0509437584,0.0121961839,13,8,0.0109902,3.183,2450869.5,0.6045912153686241,6.524313232494579,335.0050772016452,1437.626473218831,0.9856999549666916,162.186217152487,3.867225897281465,0
26.7,27.1668934089,1111478400000,8.095093072,0.2640626028,5,6,0.0241066,6.601,2458000.5,0.1862903563871123,2.020029609384056,191.641356392069,311.6353147187838,0.7319840581303887,357.3029139004242,202.6604588528841,0
25.5,47.2106498806,1411369200000,7.1912821661,0.0624571829,6,8,0.0622458,4.081,2456920.5,0.3875457187466379,9.965269177349706,351.6039827627271,818.1050669586393,1.0484493270012,24.58745468458897,351.8742394185604,0
19.8,651.6883821679,1439017200000,9.8566488151,0.180620534,42,0,0.0956515,3.482,2458000.5,0.5007766100646422,6.540864290686545,139.0210304256619,1193.149886724064,1.099071576719594,152.5213262617747,233.1446995942014,0
20.4,494.3561926196,1448179200000,4.6825516293,0.4607460756,32,0,0.286779,3.882,2458000.5,0.3437074751681465,8.785378864375788,269.1389761254588,942.5181704072722,1.234691127895136,105.2422617613388,276.3680086806514,0
20.7,430.566244241,897289200000,22.8694652399,0.1153682598,32,0,0.00371747,3.043,2458000.5,0.7205928687594252,7.275321873355841,248.1792538644507,1433.488769444928,0.695186609568958,286.2079572281688,339.2808840745113,1
23.6,113.2504610618,1369206000000,14.0123788094,0.3212061533,21,0,0.0231683,5.694,2458000.5,0.1755281002971447,1.499707987243189,143.9720934468935,412.8339519813857,0.8945964663125213,2.124647144481263,343.2780837648182,0
25.7,43.0566244241,1436338800000,12.5370056472,0.3996700733,21,5,2.06111e-06,7.12,2458000.5,0.2890667509402134,0.02098654628181642,290.9775331785905,270.2466877514277,0.5815719625778001,36.62217363134805,302.9552518121182,0
19.8,651.6883821679,1042012800000,35.1300407011,0.418947736,80,0,0.00864628,5.679,2458000.5,0.6596701710312648,1.660280612530236,211.1661458545495,386.8704956796536,0.3536265012455829,111.2704877710451,339.0708464948791,1
28.4,12.4176661257,1450166400000,6.8952840108,0.0049977974,8,6,0.00534712,5.871,2458000.5,0.2046422991032893,5.235653702632519,86.2987912434231,387.910747662497,0.8279130868028718,270.2899267949003,286.6902658818655,0
19.4,783.5017643338,1149750000000,31.5498565427,0.4619135603,20,0,0.0441825,5.203,2457600.5,0.493867432838743,23.65624419914606,283.4096823350386,462.1155118724997,0.5920599664322947,97.45280575524056,326.359822699943,1
14.5,7482.3837607352,852710400000,11.5679264612,0.4316922212,193,0,0.0733391,7.289,2458000.5,0.4838099276113064,5.412671028819789,102.1953559870977,255.0603417087788,0.4062929825232595,84.68665547599605,162.8011433814314,0
16.0,3750.0752179805,1248246000000,34.7264753986,0.4289398091,109,0,0.337936,3.56,2458000.5,0.6957365201820189,38.50829192872208,81.485594657998,878.1580692310384,0.5460503304164188,132.3321107624224,148.2046795372292,0
20.6,450.8582061718,1050390000000,28.0063618224,0.2421979487,28,0,0.208414,4.307,2457600.5,0.3177174602816489,55.83220241239702,21.13939104257681,595.1843136886561,0.9447849298443528,273.06025495016,5.195081539860796,0
21.0,375.0075217981,1268035200000,5.0442770429,0.4150770788,15,5,0.225863,4.936,2458000.5,0.0922168311835332,9.979999666060364,276.6472550314056,552.4329596079315,1.196105707931253,142.403725710802,85.15803755139464,0
28.4,12.4176661257,1320739200000,6.5534544315,0.1199544704,9,3,0.000330436,6.029,2458000.5,0.08300439041661013,1.439038907726933,43.46608958120395,370.8775035408209,0.9263788525941796,273.6429888422383,337.058241104469,0
21.1,358.1294030194,997254000000,17.6405326361,0.4352037895,15,1,0.316524,4.189,2458000.5,0.1938734486389059,32.36162590534845,308.4406749638867,732.0215105666493,1.281406245896546,42.72053405036652,353.1765938229514,0
27.0,23.6613750114,1390377600000,5.5581438928,0.2589645257,5,7,0.0299892,5.408,2458000.5,0.1916527436633153,6.854983563914328,126.6318041308618,455.9360300549091,0.9371338522898244,103.3099434915535,229.7200396484566,0
21.3,326.6178974458,1085209200000,25.4579553522,0.4465342667,18,0,0.0303256,5.595,2458000.5,0.2871806479119299,25.24894566737819,254.8803982203071,411.6131729235228,0.7719219204361555,101.0699956639783,228.8551781511426,1
23.8,103.2856480504,1164182400000,6.6574433449,0.0885766493,13,3,0.0269997,6.595,2458000.5,0.2798040398881472,3.830794406071819,139.4945444119541,310.397025783636,0.6461451623297981,150.7001025224535,351.5754822119841,0
19.2,859.0926012318,1005206400000,15.3905097196,0.0747820116,7,0,0.0217859,3.31,2458000.5,0.6416977473668135,15.56481203437448,36.04510772675803,1207.145901933374,0.7949816365195642,65.99289309357262,271.6064052285698,1
21.6,284.4722965033,1285138800000,15.5097033681,0.2224540396,35,0,0.0311029,6.388,2458000.5,0.3132730207645655,6.521490094831645,98.99926650849392,327.9918832369401,0.6391859538514879,134.6677613303342,344.7964822785371,1
25.3,51.7654482198,1452240000000,13.348297173,0.1720941645,8,7,0.0318089,5.938,2458000.5,0.190683340231017,14.72679096147492,287.1338979523816,376.7551848052347,0.8262136282239828,281.4470679710593,148.439095633816,0
18.7,1081.533506775,861087600000,32.3295137373,0.1492933726,64,0,0.018997,3.406,2458000.5,0.8239928307470803,1.585118847175491,62.02461378230738,966.8176552524023,0.3367914998377793,18.73188176885759,265.9432950046271,1
21.2,342.0109247198,811753200000,33.0137345686,0.4287923704,18,0,0.0443814,2.976,2458000.5,0.7429197714072429,8.9477678748622,344.1615922444419,1474.303193711644,0.651719822234608,118.2595343760776,149.7746537414765,1
28.1,14.2573883328,1316070000000,11.7081526968,0.184775527,12,4,0.00574255,6.193,2458000.5,0.1976216350701238,1.043154981731169,290.2095043686886,350.7897789441883,0.7810488774764969,303.1159486022414,171.2599011863232,0
23.3,130.0289270043,1316674800000,0.9765405792,0.2356230841,11,6,0.232971,4.042,2458000.5,0.3054296256898842,2.261229784459431,270.9842627573077,864.0093410349829,1.233094221472353,87.58394699273008,186.7406889758049,0
20.7,430.566244241,1126767600000,18.6613721944,0.3324370639,12,1,0.176403,5.44,2458000.5,0.5170626669234848,21.90469663361229,304.2226333948637,424.4687239539472,0.5338127698026653,321.9297945544304,141.3035120944806,0
19.2,859.0926012318,1164182400000,17.3318146967,0.249499855,23,1,0.0619874,4.698,2458000.5,0.3559123621765669,25.62228363726704,223.128453745921,576.5694651326584,0.873200089428742,285.1872613417388,256.1678139920743,0
27.5,18.7948982439,1266220800000,4.9395519706,0.1975824862,7,1,0.0156394,6.053,2458000.5,0.184214654871776,7.640727040154666,256.6239943844131,365.7273750874498,0.816485721038098,283.5741142375506,182.4117522911526,0
